T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  45.00000 133.39749   0.83531   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    9080.0   14300.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 9226.00  0.9799 6.84E-06 6.98E-06                                                              2.034E-02
 9227.00  0.9788 6.83E-06 6.98E-06                                                              2.144E-02
 9228.00  0.9653 6.73E-06 6.97E-06                                                              3.528E-02
 9229.00  0.9398 6.53E-06 6.94E-06                                                              6.210E-02
 9230.00  0.9763 6.78E-06 6.95E-06                                                              2.394E-02
 9231.00  0.9797 6.64E-06 6.77E-06                                                              2.048E-02
 9232.00  0.9799 6.42E-06 6.55E-06                                                              2.033E-02
 9233.00  0.9799 6.39E-06 6.52E-06                                                              2.030E-02
 9234.00  0.9799 6.41E-06 6.55E-06                                                              2.029E-02
 9235.00  0.9799 6.45E-06 6.58E-06                                                              2.030E-02
 9236.00  0.9799 6.58E-06 6.71E-06                                                              2.031E-02
 9237.00  0.9799 6.68E-06 6.81E-06                                                              2.035E-02
 9238.00  0.9789 6.69E-06 6.83E-06                                                              2.136E-02
 9239.00  0.9798 6.64E-06 6.78E-06                                                              2.036E-02
 9240.00  0.9798 6.63E-06 6.77E-06                                                              2.038E-02
 9241.00  0.9795 6.68E-06 6.82E-06                                                              2.070E-02
 9242.00  0.9779 6.79E-06 6.95E-06                                                              2.236E-02
 9243.00  0.9728 6.78E-06 6.97E-06                                                              2.755E-02
 9244.00  0.9796 6.83E-06 6.97E-06                                                              2.059E-02
