Reference_Path_Length: 500.000000
	8.816398 	0.848250
	8.826514 	0.900460
	8.836655 	0.917820
	8.846817 	0.919660
	8.857003 	0.924970
	8.867212 	0.926700
	8.877446 	0.924350
	8.887704 	0.925580
	8.897984 	0.862810
	8.908289 	0.905470
	8.918616 	0.002540
	8.928969 	0.899040
	8.939346 	0.918150
	8.949746 	0.906070
	8.960172 	0.923980
	8.970620 	0.912830
	8.981094 	0.919590
	8.991592 	0.860690
	9.002114 	0.866170
	9.012662 	0.915840
	9.023233 	0.903260
	9.033831 	0.423060
	9.044454 	0.898330
	9.055100 	0.918050
	9.065772 	0.914820
	9.076469 	0.777810
	9.087191 	0.889060
	9.097940 	0.872490
	9.108711 	0.919450
	9.119511 	0.915680
	9.130335 	0.923790
	9.140349 	0.921290
	9.150386 	0.914880
	9.160445 	0.848620
	9.170526 	0.898130
	9.180628 	0.915860
	9.190754 	0.868770
	9.200901 	0.855310
	9.211072 	0.864210
	9.221264 	0.900600
	9.231479 	0.906400
	9.241716 	0.908780
	9.251977 	0.905130
	9.262260 	0.894950
	9.272567 	0.868500
	9.282895 	0.805880
	9.293248 	0.753600
	9.303623 	0.837980
	9.314022 	0.896800
	9.324444 	0.868700
	9.334888 	0.917990
	9.345357 	0.915010
	9.355849 	0.895830
	9.366365 	0.870250
	9.376905 	0.593720
	9.387466 	0.882020
	9.398054 	0.906410
	9.408665 	0.858300
	9.419300 	0.867090
	9.429958 	0.839920
	9.440640 	0.875180
	9.451348 	0.894130
	9.462080 	0.891280
	9.472836 	0.678280
	9.483617 	0.886970
	9.494421 	0.877360
	9.505251 	0.810510
	9.516105 	0.831450
	9.526985 	0.854730
	9.537888 	0.880550
	9.547906 	0.898890
	9.557944 	0.901140
	9.568005 	0.863420
	9.578085 	0.921760
	9.588186 	0.898520
	9.598309 	0.900610
	9.608455 	0.881460
	9.618622 	0.812600
	9.628809 	0.875360
	9.639018 	0.809150
	9.649249 	0.900090
	9.659501 	0.895120
	9.669777 	0.901750
	9.680073 	0.887770
	9.690392 	0.888100
	9.700731 	0.878230
	9.711094 	0.741140
	9.721479 	0.695560
	9.731886 	0.878560
	9.742315 	0.886050
	9.752767 	0.879470
	9.763240 	0.905100
	9.773738 	0.885060
	9.784257 	0.890390
	9.794799 	0.893510
	9.805364 	0.893410
	9.815951 	0.886710
	9.826561 	0.794840
	9.837194 	0.890960
	9.847851 	0.898500
	9.858530 	0.553320
	9.869233 	0.898600
	9.879958 	0.901640
	9.890708 	0.873840
	9.901480 	0.639310
	9.912276 	0.914140
	9.923096 	0.907350
	9.933939 	0.911080
	9.944806 	0.910830
	9.955697 	0.878190
	9.966612 	0.905420
	9.977550 	0.907190
	9.988513 	0.879940
	9.999500 	0.895220
	10.009509 	0.896400
	10.019538 	0.915340
	10.029588 	0.912060
	10.039657 	0.916890
	10.049746 	0.916480
	10.059856 	0.918750
