band,atmosphere_model,aerosol_model,humidity_profile,visibility_km,observer_alt_km,target_alt_km,range_km,solar_zenith_deg,tau_up_band,tau_down_band,path_radiance_band,sky_radiance_band,path_scattering_radiance_band,solar_irradiance_band,unit_radiance,unit_irradiance,source_case_ids
NIR,Mid-Latitude Summer,Rural,default,5,20,15,20,45,0.988152987,0.9911878915,,2.38795473e-09,2.38795473e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar15_rng20_vis5_aerRural_humdefault;NIR_solar_obs20_tar15_rng20_vis5_aerRural_humdefault_sza45;NIR_scattering_obs20_tar15_rng20_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,10,3,20,45,0.8164795231,0.8781503952,,1.525893609e-08,1.525893609e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar3_rng20_vis5_aerRural_humdefault;NIR_solar_obs10_tar3_rng20_vis5_aerRural_humdefault_sza45;NIR_scattering_obs10_tar3_rng20_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,20,3,20,45,0.8966542677,0.8781503952,,8.79897786e-09,8.79897786e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar3_rng20_vis5_aerRural_humdefault;NIR_solar_obs20_tar3_rng20_vis5_aerRural_humdefault_sza45;NIR_scattering_obs20_tar3_rng20_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,3,3,20,45,0.5677691504,0.8781503952,,4.015568606e-08,4.015568606e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng20_vis10_aerRural_humdefault;NIR_solar_obs3_tar3_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,5,20,45,0.8038343003,0.9356584764,,1.873269445e-08,1.873269445e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng20_vis10_aerRural_humdefault;NIR_solar_obs5_tar5_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,10,10,20,45,0.9569851257,0.9826081721,,6.608392158e-09,6.608392158e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng20_vis10_aerRural_humdefault;NIR_solar_obs10_tar10_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,15,15,20,45,0.986044835,0.9911878915,,3.156439707e-09,3.156439707e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng20_vis10_aerRural_humdefault;NIR_solar_obs15_tar15_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,20,20,20,45,0.9893077039,0.995327902,,1.987357378e-09,1.987357378e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng20_vis10_aerRural_humdefault;NIR_solar_obs20_tar20_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,3,20,45,0.6912870533,0.8781503952,,2.690287307e-08,2.690287307e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng20_vis10_aerRural_humdefault;NIR_solar_obs5_tar3_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,10,5,20,45,0.8857208499,0.9356584764,,1.153925017e-08,1.153925017e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar5_rng20_vis10_aerRural_humdefault;NIR_solar_obs10_tar5_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs10_tar5_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,15,10,20,45,0.9761932837,0.9826081721,,4.613737945e-09,4.613737945e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar10_rng20_vis10_aerRural_humdefault;NIR_solar_obs15_tar10_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs15_tar10_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,20,10,20,45,0.98172728,0.9826081721,,3.647621497e-09,3.647621497e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar10_rng20_vis10_aerRural_humdefault;NIR_solar_obs20_tar10_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs20_tar10_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,20,15,20,45,0.988152987,0.9911878915,,2.38795473e-09,2.38795473e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar15_rng20_vis10_aerRural_humdefault;NIR_solar_obs20_tar15_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs20_tar15_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,10,3,20,45,0.8164795231,0.8781503952,,1.525893609e-08,1.525893609e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar3_rng20_vis10_aerRural_humdefault;NIR_solar_obs10_tar3_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs10_tar3_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,20,3,20,45,0.8966542677,0.8781503952,,8.79897786e-09,8.79897786e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar3_rng20_vis10_aerRural_humdefault;NIR_solar_obs20_tar3_rng20_vis10_aerRural_humdefault_sza45;NIR_scattering_obs20_tar3_rng20_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,3,3,20,45,0.5677691504,0.8781503952,,4.015568606e-08,4.015568606e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng20_vis23_aerRural_humdefault;NIR_solar_obs3_tar3_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,5,20,45,0.8038343003,0.9356584764,,1.873269445e-08,1.873269445e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng20_vis23_aerRural_humdefault;NIR_solar_obs5_tar5_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,10,10,20,45,0.9569851257,0.9826081721,,6.608392158e-09,6.608392158e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng20_vis23_aerRural_humdefault;NIR_solar_obs10_tar10_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,15,15,20,45,0.986044835,0.9911878915,,3.156439707e-09,3.156439707e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng20_vis23_aerRural_humdefault;NIR_solar_obs15_tar15_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,20,20,20,45,0.9893077039,0.995327902,,1.987357378e-09,1.987357378e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng20_vis23_aerRural_humdefault;NIR_solar_obs20_tar20_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,5,3,20,45,0.6912870533,0.8781503952,,2.690287307e-08,2.690287307e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng20_vis23_aerRural_humdefault;NIR_solar_obs5_tar3_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,10,5,20,45,0.8857208499,0.9356584764,,1.153925017e-08,1.153925017e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar5_rng20_vis23_aerRural_humdefault;NIR_solar_obs10_tar5_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs10_tar5_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,15,10,20,45,0.9761932837,0.9826081721,,4.613737945e-09,4.613737945e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar10_rng20_vis23_aerRural_humdefault;NIR_solar_obs15_tar10_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs15_tar10_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,20,10,20,45,0.98172728,0.9826081721,,3.647621497e-09,3.647621497e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar10_rng20_vis23_aerRural_humdefault;NIR_solar_obs20_tar10_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs20_tar10_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,20,15,20,45,0.988152987,0.9911878915,,2.38795473e-09,2.38795473e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar15_rng20_vis23_aerRural_humdefault;NIR_solar_obs20_tar15_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs20_tar15_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,10,3,20,45,0.8164795231,0.8781503952,,1.525893609e-08,1.525893609e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar3_rng20_vis23_aerRural_humdefault;NIR_solar_obs10_tar3_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs10_tar3_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,23,20,3,20,45,0.8966542677,0.8781503952,,8.79897786e-09,8.79897786e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar3_rng20_vis23_aerRural_humdefault;NIR_solar_obs20_tar3_rng20_vis23_aerRural_humdefault_sza45;NIR_scattering_obs20_tar3_rng20_vis23_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,3,3,20,45,0.6884953234,0.8884748596,,2.371820269e-08,2.371820269e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng20_vis50_aerRural_humdefault;NIR_solar_obs3_tar3_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,5,20,45,0.8040243033,0.9356584764,,1.870590324e-08,1.870590324e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng20_vis50_aerRural_humdefault;NIR_solar_obs5_tar5_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,10,10,20,45,0.9569851257,0.9826081721,,6.608392158e-09,6.608392158e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng20_vis50_aerRural_humdefault;NIR_solar_obs10_tar10_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,15,15,20,45,0.986044835,0.9911878915,,3.156439707e-09,3.156439707e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng20_vis50_aerRural_humdefault;NIR_solar_obs15_tar15_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,20,20,20,45,0.9893077039,0.995327902,,1.987357378e-09,1.987357378e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng20_vis50_aerRural_humdefault;NIR_solar_obs20_tar20_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,5,3,20,45,0.7509196765,0.8884748596,,1.949822442e-08,1.949822442e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng20_vis50_aerRural_humdefault;NIR_solar_obs5_tar3_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,10,5,20,45,0.8857208499,0.9356584764,,1.153925017e-08,1.153925017e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar5_rng20_vis50_aerRural_humdefault;NIR_solar_obs10_tar5_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs10_tar5_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,15,10,20,45,0.9761932837,0.9826081721,,4.613737945e-09,4.613737945e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar10_rng20_vis50_aerRural_humdefault;NIR_solar_obs15_tar10_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs15_tar10_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,20,10,20,45,0.98172728,0.9826081721,,3.647621497e-09,3.647621497e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar10_rng20_vis50_aerRural_humdefault;NIR_solar_obs20_tar10_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs20_tar10_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,20,15,20,45,0.988152987,0.9911878915,,2.38795473e-09,2.38795473e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar15_rng20_vis50_aerRural_humdefault;NIR_solar_obs20_tar15_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs20_tar15_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,10,3,20,45,0.8360329046,0.8884748596,,1.334777994e-08,1.334777994e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar3_rng20_vis50_aerRural_humdefault;NIR_solar_obs10_tar3_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs10_tar3_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,50,20,3,20,45,0.9054333794,0.8884748596,,8.209706791e-09,8.209706791e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar3_rng20_vis50_aerRural_humdefault;NIR_solar_obs20_tar3_rng20_vis50_aerRural_humdefault_sza45;NIR_scattering_obs20_tar3_rng20_vis50_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,3,3,35,45,0.4071853309,0.8781503952,,5.998897336e-08,5.998897336e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng35_vis2_aerRural_humdefault;NIR_solar_obs3_tar3_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,5,35,45,0.7113952828,0.9356584764,,3.081503157e-08,3.081503157e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng35_vis2_aerRural_humdefault;NIR_solar_obs5_tar5_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,10,10,35,45,0.9320399872,0.9826081721,,1.140877257e-08,1.140877257e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng35_vis2_aerRural_humdefault;NIR_solar_obs10_tar10_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,15,15,35,45,0.9771322745,0.9911878915,,5.499299222e-09,5.499299222e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng35_vis2_aerRural_humdefault;NIR_solar_obs15_tar15_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,20,20,35,45,0.9820333368,0.995327902,,3.463980375e-09,3.463980375e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng35_vis2_aerRural_humdefault;NIR_solar_obs20_tar20_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,5,3,35,45,0.5599550561,0.8781503952,,4.371806035e-08,4.371806035e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng35_vis2_aerRural_humdefault;NIR_solar_obs5_tar3_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,10,5,35,45,0.8255869427,0.9356584764,,2.013798529e-08,2.013798529e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar5_rng35_vis2_aerRural_humdefault;NIR_solar_obs10_tar5_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs10_tar5_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,15,10,35,45,0.9614904728,0.9826081721,,7.998201256e-09,7.998201256e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar10_rng35_vis2_aerRural_humdefault;NIR_solar_obs15_tar10_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs15_tar10_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,20,10,35,45,0.9702156237,0.9826081721,,6.111450584e-09,6.111450584e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar10_rng35_vis2_aerRural_humdefault;NIR_solar_obs20_tar10_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs20_tar10_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,20,15,35,45,0.9803855223,0.9911878915,,4.185952808e-09,4.185952808e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar15_rng35_vis2_aerRural_humdefault;NIR_solar_obs20_tar15_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs20_tar15_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,10,3,35,45,0.7279693745,0.8781503952,,2.668039564e-08,2.668039564e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar3_rng35_vis2_aerRural_humdefault;NIR_solar_obs10_tar3_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs10_tar3_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,2,20,3,35,45,0.8431736357,0.8781503952,,1.449240149e-08,1.449240149e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar3_rng35_vis2_aerRural_humdefault;NIR_solar_obs20_tar3_rng35_vis2_aerRural_humdefault_sza45;NIR_scattering_obs20_tar3_rng35_vis2_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,3,3,35,45,0.4071853309,0.8781503952,,5.998897336e-08,5.998897336e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng35_vis5_aerRural_humdefault;NIR_solar_obs3_tar3_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,5,35,45,0.7113952828,0.9356584764,,3.081503157e-08,3.081503157e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng35_vis5_aerRural_humdefault;NIR_solar_obs5_tar5_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,10,10,35,45,0.9320399872,0.9826081721,,1.140877257e-08,1.140877257e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng35_vis5_aerRural_humdefault;NIR_solar_obs10_tar10_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,15,15,35,45,0.9771322745,0.9911878915,,5.499299222e-09,5.499299222e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng35_vis5_aerRural_humdefault;NIR_solar_obs15_tar15_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,20,20,35,45,0.9820333368,0.995327902,,3.463980375e-09,3.463980375e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng35_vis5_aerRural_humdefault;NIR_solar_obs20_tar20_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,5,3,35,45,0.5599550561,0.8781503952,,4.371806035e-08,4.371806035e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar3_rng35_vis5_aerRural_humdefault;NIR_solar_obs5_tar3_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs5_tar3_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,10,5,35,45,0.8255869427,0.9356584764,,2.013798529e-08,2.013798529e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar5_rng35_vis5_aerRural_humdefault;NIR_solar_obs10_tar5_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs10_tar5_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,15,10,35,45,0.9614904728,0.9826081721,,7.998201256e-09,7.998201256e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar10_rng35_vis5_aerRural_humdefault;NIR_solar_obs15_tar10_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs15_tar10_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,20,10,35,45,0.9702156237,0.9826081721,,6.111450584e-09,6.111450584e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar10_rng35_vis5_aerRural_humdefault;NIR_solar_obs20_tar10_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs20_tar10_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,20,15,35,45,0.9803855223,0.9911878915,,4.185952808e-09,4.185952808e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar15_rng35_vis5_aerRural_humdefault;NIR_solar_obs20_tar15_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs20_tar15_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,10,3,35,45,0.7279693745,0.8781503952,,2.668039564e-08,2.668039564e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar3_rng35_vis5_aerRural_humdefault;NIR_solar_obs10_tar3_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs10_tar3_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,5,20,3,35,45,0.8431736357,0.8781503952,,1.449240149e-08,1.449240149e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar3_rng35_vis5_aerRural_humdefault;NIR_solar_obs20_tar3_rng35_vis5_aerRural_humdefault_sza45;NIR_scattering_obs20_tar3_rng35_vis5_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,3,3,35,45,0.4071853309,0.8781503952,,5.998897336e-08,5.998897336e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs3_tar3_rng35_vis10_aerRural_humdefault;NIR_solar_obs3_tar3_rng35_vis10_aerRural_humdefault_sza45;NIR_scattering_obs3_tar3_rng35_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,5,5,35,45,0.7113952828,0.9356584764,,3.081503157e-08,3.081503157e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs5_tar5_rng35_vis10_aerRural_humdefault;NIR_solar_obs5_tar5_rng35_vis10_aerRural_humdefault_sza45;NIR_scattering_obs5_tar5_rng35_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,10,10,35,45,0.9320399872,0.9826081721,,1.140877257e-08,1.140877257e-08,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs10_tar10_rng35_vis10_aerRural_humdefault;NIR_solar_obs10_tar10_rng35_vis10_aerRural_humdefault_sza45;NIR_scattering_obs10_tar10_rng35_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,15,15,35,45,0.9771322745,0.9911878915,,5.499299222e-09,5.499299222e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs15_tar15_rng35_vis10_aerRural_humdefault;NIR_solar_obs15_tar15_rng35_vis10_aerRural_humdefault_sza45;NIR_scattering_obs15_tar15_rng35_vis10_aerRural_humdefault_sza45
NIR,Mid-Latitude Summer,Rural,default,10,20,20,35,45,0.9820333368,0.995327902,,3.463980375e-09,3.463980375e-09,7.461971182e-06,MODOUT2_native,MODOUT2_native,NIR_transmittance_obs20_tar20_rng35_vis10_aerRural_humdefault;NIR_solar_obs20_tar20_rng35_vis10_aerRural_humdefault_sza45;NIR_scattering_obs20_tar20_rng35_vis10_aerRural_humdefault_sza45
